2020-03-25 10:28:30.580  INFO 3648 --- [restartedMain] com.client.Client2Application            : Starting Client2Application on Sachin with PID 3648 (D:\microservice_demo-master\Admin_Server_Cilent_2\target\classes started by Sachin in D:\microservice_demo-master\Admin_Server_Cilent_2)
2020-03-25 10:28:30.948  INFO 3648 --- [restartedMain] com.client.Client2Application            : No active profile set, falling back to default profiles: default
2020-03-25 10:28:32.980  INFO 3648 --- [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-03-25 10:28:32.994  INFO 3648 --- [restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-03-25 10:28:59.421  INFO 3648 --- [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 9093 (http)
2020-03-25 10:29:00.334  INFO 3648 --- [restartedMain] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2020-03-25 10:29:00.336  INFO 3648 --- [restartedMain] org.apache.catalina.core.StandardEngine  : Starting Servlet Engine: Apache Tomcat/9.0.13
2020-03-25 10:29:00.767  INFO 3648 --- [restartedMain] o.a.catalina.core.AprLifecycleListener   : The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_201\jre\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;%JAVA_HOME%;C:\Program Files\WIDCOMM\Bluetooth Software\;C:\Program Files\PuTTY\;C:\Program Files\Git\cmd;C:\Program Files\apache-maven-3.6.3\bin;C:\Program Files\nodejs\;C:\Program Files\apache-maven-3.6.3/bin;C:\Users\Sachin\AppData\Roaming\npm;.]
2020-03-25 10:29:04.592  INFO 3648 --- [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2020-03-25 10:29:04.594  INFO 3648 --- [restartedMain] o.s.web.context.ContextLoader            : Root WebApplicationContext: initialization completed in 31599 ms
2020-03-25 10:29:07.193  INFO 3648 --- [restartedMain] o.s.b.a.e.web.ServletEndpointRegistrar   : Registered '/actuator/jolokia' to jolokia-actuator-endpoint
2020-03-25 10:29:10.115  INFO 3648 --- [restartedMain] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'
2020-03-25 10:29:12.445  INFO 3648 --- [restartedMain] o.s.s.c.ThreadPoolTaskScheduler          : Initializing ExecutorService
2020-03-25 10:29:13.382  INFO 3648 --- [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : LiveReload server is running on port 35729
2020-03-25 10:29:13.485  INFO 3648 --- [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 17 endpoint(s) beneath base path '/actuator'
2020-03-25 10:29:14.285  INFO 3648 --- [restartedMain] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 9093 (http) with context path ''
2020-03-25 10:29:14.299  INFO 3648 --- [restartedMain] com.client.Client2Application            : Started Client2Application in 48.258 seconds (JVM running for 49.856)
2020-03-25 10:29:14.491  INFO 3648 --- [restartedMain] com.client.Client2Application            : ***********************************  Client 2 Started  ************************************  
2020-03-25 10:30:09.547  INFO 3648 --- [http-nio-9093-exec-4] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:30:09.684  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:30:09.830  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:30:09.973  INFO 3648 --- [http-nio-9093-exec-10] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:30:10.120  INFO 3648 --- [http-nio-9093-exec-2] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:30:10.275  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:30:10.420  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:30:10.577  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:30:10.719  INFO 3648 --- [http-nio-9093-exec-10] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:31:38.780  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:31:42.058  INFO 3648 --- [http-nio-9093-exec-4] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:40.945  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:41.623  INFO 3648 --- [http-nio-9093-exec-8] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:41.930  INFO 3648 --- [http-nio-9093-exec-9] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:42.076  INFO 3648 --- [http-nio-9093-exec-1] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:42.354  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:42.502  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:42.644  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:42.798  INFO 3648 --- [http-nio-9093-exec-10] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:42.959  INFO 3648 --- [http-nio-9093-exec-2] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:43.111  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:43.267  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:43.429  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:43.583  INFO 3648 --- [http-nio-9093-exec-2] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:43.751  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:43.901  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:44.044  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:44.206  INFO 3648 --- [http-nio-9093-exec-10] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:44.382  INFO 3648 --- [http-nio-9093-exec-2] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:44.555  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:44.701  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:44.855  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:45.003  INFO 3648 --- [http-nio-9093-exec-10] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:45.225  INFO 3648 --- [http-nio-9093-exec-2] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:45.316  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:45.494  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:45.641  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:45.806  INFO 3648 --- [http-nio-9093-exec-10] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:45.965  INFO 3648 --- [http-nio-9093-exec-2] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:46.144  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:46.314  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:46.488  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:46.658  INFO 3648 --- [http-nio-9093-exec-10] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:46.841  INFO 3648 --- [http-nio-9093-exec-2] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:47.025  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:47.228  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:47.578  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:47.733  INFO 3648 --- [http-nio-9093-exec-10] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:47.915  INFO 3648 --- [http-nio-9093-exec-2] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:48.070  INFO 3648 --- [http-nio-9093-exec-3] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:48.243  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:48.424  INFO 3648 --- [http-nio-9093-exec-7] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:48.611  INFO 3648 --- [http-nio-9093-exec-9] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:48.781  INFO 3648 --- [http-nio-9093-exec-1] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:48.929  INFO 3648 --- [http-nio-9093-exec-4] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:34:49.189  INFO 3648 --- [http-nio-9093-exec-6] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
2020-03-25 10:35:04.196  INFO 3648 --- [http-nio-9093-exec-5] com.client.controller.ClientController   : ----------------------------------  Hello Cilent 2....!  ------------------------------------  
